Precinct_name,Contest_title,candidate_name,Party_Code,total_votes
239,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
240,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
240,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
241,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
241,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
242,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
242,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
243,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
243,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
244,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
244,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
245,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
245,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
246,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
246,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
247,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
247,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
248,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
248,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
249,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
249,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
250,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
250,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
251,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
251,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
252,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
252,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
253,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
253,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
254,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
254,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
256,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
256,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
258,"PLACE 3, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Mario Acosta,,0
258,"PLACE 3, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Renae Mitchell,,0
258,"PLACE 4, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Matt Robertson,,0
258,"PLACE 4, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Vernagene Mott,,0
258,"PLACE 5, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Carol L. Fletcher,,0
258,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
258,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
259,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
259,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
260,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
260,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
262,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
262,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
263,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
263,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
266,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
266,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
267,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
267,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
268,"PLACE 3, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Mario Acosta,,0
268,"PLACE 3, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Renae Mitchell,,0
268,"PLACE 4, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Matt Robertson,,0
268,"PLACE 4, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Vernagene Mott,,0
268,"PLACE 5, BOARD OF TRUSTEES, PFLUGERVILLE ISD",Carol L. Fletcher,,0
268,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
268,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
273,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
273,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
274,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
274,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
275,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
275,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
277,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
277,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
301,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
301,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
302,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
302,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
303,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
303,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
304,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
304,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
305,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
305,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
306,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Don Goff,,0
306,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Kay Andrews,,0
306,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Lawrence Christian,,0
306,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Mel Neese,,0
306,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Tom Brewer,,0
306,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
306,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
306,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
306,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
306,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
306,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
307,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
307,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
308,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
308,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
308,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
308,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
308,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
308,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
308,"THREE ALDERMEN, VILLAGE OF BRIARCLIFF",Bobbi Bowles,,0
308,"THREE ALDERMEN, VILLAGE OF BRIARCLIFF",Hal Caldwell,,0
308,"THREE ALDERMEN, VILLAGE OF BRIARCLIFF",Jeff Elliott,,0
308,"THREE ALDERMEN, VILLAGE OF BRIARCLIFF",Jo Ann Richmond,,0
309,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
309,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
310,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
310,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
311,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
311,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
312,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
312,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
312,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
312,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
312,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
312,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
312,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
312,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
313,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
313,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
314,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
314,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
315,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
315,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
316,"DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",George Huntington,,0
316,"DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Jeff Savage,,0
316,"DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Jon Conant,,0
316,"DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Mark Smith,,0
316,"DIRECTORS, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Todd Martin,,0
316,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
316,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
316,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
316,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
316,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
316,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
316,"PROPOSITION 1, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Against,,0
316,"PROPOSITION 1, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",For,,0
316,"PROPOSITION 2, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Against,,0
316,"PROPOSITION 2, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",For,,0
316,"PROPOSITION 3, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Against,,0
316,"PROPOSITION 3, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",For,,0
316,"PROPOSITION 4, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Against,,0
316,"PROPOSITION 4, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",For,,0
316,"PROPOSITION 5, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",Against,,0
316,"PROPOSITION 5, TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 22",For,,0
316,"PROPOSITION NO. 1, CITY OF BEE CAVE",Against,,0
316,"PROPOSITION NO. 1, CITY OF BEE CAVE",For,,0
316,"PROPOSITION NO. 2, CITY OF BEE CAVE",Against,,0
316,"PROPOSITION NO. 2, CITY OF BEE CAVE",For,,0
316,"PROPOSITION NO. 3, CITY OF BEE CAVE",Against,,0
316,"PROPOSITION NO. 3, CITY OF BEE CAVE",For,,0
317,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
317,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
318,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
318,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
318,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
318,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
318,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
318,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
318,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
318,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
319,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Don Goff,,0
319,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Kay Andrews,,0
319,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Lawrence Christian,,0
319,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Mel Neese,,0
319,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Tom Brewer,,0
319,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
319,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
319,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
319,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
319,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
319,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
320,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Don Goff,,0
320,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Kay Andrews,,0
320,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Lawrence Christian,,0
320,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Mel Neese,,0
320,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Tom Brewer,,0
320,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
320,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
320,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
320,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
320,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
320,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
321,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
321,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
323,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
323,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
324,"PLACE 1, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 3",Robert Salgo,,0
324,"PLACE 1, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5",Darrell Thornley,,0
324,"PLACE 1, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5",David Williams,,0
324,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
324,"PLACE 3, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 3",Brad Angst,,0
324,"PLACE 3, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 3",Rick Arney,,0
324,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
324,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
324,"PLACE 4, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 3",James R. Burgeson,,0
324,"PLACE 4, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5",Bobby Crouch,,0
324,"PLACE 4, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5",Steven Knuff,,0
324,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
324,"PLACE 5, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5",Ed Neuhaus,,0
324,"PLACE 5, DIRECTOR, WEST TRAVIS COUNTY MUNICIPAL UTILITY DISTRICT NO. 5",L Joe Boyer,,0
324,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
324,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
324,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
324,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
324,"PROPOSITION NO. 1, CITY OF BEE CAVE",Against,,0
324,"PROPOSITION NO. 1, CITY OF BEE CAVE",For,,0
324,"PROPOSITION NO. 2, CITY OF BEE CAVE",Against,,0
324,"PROPOSITION NO. 2, CITY OF BEE CAVE",For,,0
324,"PROPOSITION NO. 3, CITY OF BEE CAVE",Against,,0
324,"PROPOSITION NO. 3, CITY OF BEE CAVE",For,,0
325,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
325,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
326,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
326,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
327,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
327,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
328,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
328,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
329,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
329,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
330,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
330,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
331,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
331,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
332,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
332,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
333,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
333,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
334,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
334,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
335,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
335,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
336,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
336,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
337,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
337,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
338,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
338,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
339,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
339,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
340,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
340,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
341,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
341,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
342,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
342,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
343,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
343,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
344,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
344,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
345,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
345,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
346,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Don Goff,,0
346,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Kay Andrews,,0
346,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Lawrence Christian,,0
346,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Mel Neese,,0
346,"DIRECTORS, LAKEWAY MUNICIPAL UTILITY DISTRICT",Tom Brewer,,0
346,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
346,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
346,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
346,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
346,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
346,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
346,"PROPOSITION NO. 1, CITY OF BEE CAVE",Against,,0
346,"PROPOSITION NO. 1, CITY OF BEE CAVE",For,,0
346,"PROPOSITION NO. 2, CITY OF BEE CAVE",Against,,0
346,"PROPOSITION NO. 2, CITY OF BEE CAVE",For,,0
346,"PROPOSITION NO. 3, CITY OF BEE CAVE",Against,,0
346,"PROPOSITION NO. 3, CITY OF BEE CAVE",For,,0
347,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
347,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
349,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
349,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
350,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
350,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
351,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
351,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
352,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
352,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
354,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
354,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
356,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
356,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
357,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
357,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
358,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
358,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
359,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
359,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
359,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
359,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
359,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
359,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
359,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
359,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
360,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
360,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
362,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
362,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
363,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
363,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
364,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
364,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
365,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
365,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
365,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
365,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
365,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
365,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
365,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
365,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
366,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
366,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
367,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
367,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
368,"PLACE 3, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Alex Alexander,,0
368,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Ariel Axelrod,,0
368,"PLACE 4, BOARD OF TRUSTEES, LAKE TRAVIS ISD",John Aoueille,,0
368,"PLACE 5, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Kim Flasch,,0
368,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD","Bob Dorsett, Jr.",,0
368,"PLACE 7, BOARD OF TRUSTEES, LAKE TRAVIS ISD",Juan R. Gutierrez,,0
368,"PROPOSITION NO. 1, CITY OF BEE CAVE",Against,,0
368,"PROPOSITION NO. 1, CITY OF BEE CAVE",For,,0
368,"PROPOSITION NO. 2, CITY OF BEE CAVE",Against,,0
368,"PROPOSITION NO. 2, CITY OF BEE CAVE",For,,0
368,"PROPOSITION NO. 3, CITY OF BEE CAVE",Against,,0
368,"PROPOSITION NO. 3, CITY OF BEE CAVE",For,,0
374,"PROPOSITION 1, CITY OF AUSTIN",Against the Ordinance,,0
374,"PROPOSITION 1, CITY OF AUSTIN",For the Ordinance,,0
375,"PROP. 1, VILLAGE OF VOLENTE",No,,0
375,"PROP. 1, VILLAGE OF VOLENTE",Yes,,0
